epoch,train_loss,val_acc,val_ci
1,1.475169038772583,51.920000083744526,1.7662070604220879
2,1.365995168685913,58.96000026911497,1.8708995929469725
3,1.3449195683002473,60.76000016927719,1.8652365846893724
4,1.3332800328731538,54.1400001347065,1.8093282748148505
5,1.3139997005462647,58.6200001090765,1.8604343799975707
6,1.2724283993244172,59.02000007033348,1.974716658060233
7,1.2460690289735794,57.42000009119511,1.615442692158901
8,1.273773968219757,63.14000025391579,1.959312427668802
9,1.2225119352340699,59.48000027239323,1.9334718000392754
10,1.2499646723270417,60.760000094771385,1.9675811014176472
11,1.2567665040493012,65.48000048100948,1.9620161300448395
12,1.2153766363859178,64.260000243783,1.749618394502968
13,1.1225875914096832,61.000000230968,1.7127508292283717
14,1.1521245330572127,63.60000018775463,1.8731764565509643
15,1.1106750130653382,66.58000011742115,1.8195590558282628
16,1.0904349774122237,59.3400002270937,2.009816746186941
17,1.094025304913521,63.22000039368868,2.0844423637481566
18,1.0554129958152771,63.64000002294779,1.959558712391843
19,1.1506638705730439,67.14000017940998,1.913856811361488
20,1.1255871772766113,61.900000147521496,1.9299760789793183
21,1.1345422834157943,64.44000033289194,1.7493646225966017
22,1.131594642996788,64.60000015795231,1.744909551447245
23,1.0700657576322556,68.26000038534403,1.860002636432577
24,1.0462897896766663,63.38000018149614,1.9586975296718783
25,1.0938043028116227,65.66000014543533,1.878344873702333
26,1.070912981033325,66.88000001758337,1.9658299719167682
27,1.0990601092576981,63.460000194609165,1.8134206667363733
28,1.1071214497089386,63.800000216811895,1.8770885649655487
29,1.0370452791452407,63.160000160336494,1.8150487087367435
30,1.0953035652637482,63.62000009417534,1.903921834845995
