epoch,train_loss,val_acc,val_ci
1,1.4444610893726348,54.44000010192394,1.9322573242877354
2,1.4093134343624114,58.1000000834465,1.9403507652530974
3,1.3483955621719361,56.02000015228987,1.9840792975659363
4,1.2973754286766053,61.780000261962414,1.737767929700296
5,1.208732008934021,60.52000031620264,1.8493714366347542
6,1.1903935372829437,60.54000008106232,1.9567884854542474
7,1.2209806531667708,61.18000017851591,1.812671092540504
8,1.1906277179718017,58.120000034570694,1.9331522651214839
9,1.1464559197425843,61.48000006377697,1.870131730118613
10,1.1480655729770661,58.16000019013882,1.797306546817054
11,1.1202351242303847,61.60000016540289,1.8153975419481678
12,1.1274122178554535,61.880000218749046,1.9937174777270816
13,1.0764518082141876,60.27999994158745,2.2296483032121817
14,1.1390074014663696,62.680000357329845,1.9876663125353031
15,1.1389399468898773,61.52000016719103,2.177824729102595
16,1.0699806571006776,64.82000023126602,2.0132869319773827
17,1.0735716491937637,67.5000001937151,1.9259709329130632
18,1.1085605472326279,63.28000023961067,1.9717915099376597
19,1.0589382618665695,65.52000001072884,2.0157879918120036
20,1.0209317535161972,66.26000012457371,1.8184383540642037
21,1.0552972495555877,67.96000008285046,1.7801684100032111
22,1.0514388054609298,63.5000002682209,1.7896405890768847
23,1.0265434294939042,63.16000019013882,1.8546082537126771
24,1.0328586459159852,68.74000028520823,1.7715480578426483
25,1.0169792115688323,67.52000021189451,1.9739833175851702
26,1.0560328990221024,61.78000023961067,1.8803335902866352
27,1.1073465436697005,63.20000026375055,1.8000197673813443
28,1.04518823325634,63.92000003904104,1.9435497212674058
29,1.0152893573045731,66.40000017732382,1.8615982134167344
30,1.0436430633068086,65.90000016987324,1.9195452926673742
