epoch,train_loss,val_acc,val_ci
1,1.314857292175293,58.600000098347664,1.847232397849855
2,1.206483793258667,58.360000133514404,1.9548243050419989
3,1.1785878360271453,58.680000104010105,1.770704468799427
4,1.1215950101613998,59.600000128149986,2.0260586754751317
5,1.1080008029937745,61.000000201165676,1.8472323873695813
6,1.027307030558586,61.38000022619963,1.8670634285610275
7,1.0089289724826813,63.02000028640032,1.7944321494021658
8,0.9768895030021667,65.52000007033348,1.7763210889536105
9,0.9783286035060883,62.820000149309635,1.8346889126836445
10,0.9516645848751069,63.36000046133995,1.7079561794885447
11,0.9300567179918289,65.50000017136335,2.049881824555541
12,0.9026207804679871,61.16000010818243,1.8579361356387685
13,0.9422536015510559,66.72000027447939,1.8951106062946395
14,0.8796853482723236,66.62000024318695,1.8761401134786002
15,0.9169994860887527,63.380000084638596,1.9244949570730792
16,0.8830025255680084,64.47999995201826,2.0081120595054753
17,0.8936013489961624,66.42000021785498,1.9049760254123738
18,0.8354456722736359,70.56000006198883,1.848310506183878
19,0.8561904698610305,63.72000025212765,1.69440243113956
20,0.8077765852212906,67.88000023365021,1.803371277584995
21,0.8170761972665787,67.60000015795231,1.9074895487085455
22,0.8471080750226975,67.30000036209822,1.8402696547829693
23,0.8021814823150635,66.30000014603138,1.6915996824110002
24,0.8123923033475876,71.72000031173229,1.7206314062047992
25,0.8551080733537674,66.12000024318695,1.8788648472649436
26,0.8414989173412323,66.34000015258789,1.8249661005640747
27,0.8251710742712021,67.91999999433756,1.9098845751621922
28,0.8318924486637116,66.98000031709671,1.9546721882333047
29,0.8449172705411911,69.2600000873208,1.9950087064200264
30,0.794234749674797,65.90000006556511,1.7905032979123414
