epoch,train_loss,val_acc,val_ci
1,1.4867988526821136,55.86000021547079,1.974622842599879
2,1.408511036634445,54.220000095665455,1.7790467821908393
3,1.3739602029323579,58.82000017166138,1.7713039867267943
4,1.2934015572071076,58.040000200271606,1.8119829800153995
5,1.2981459200382233,57.04000024497509,1.7725612511811786
6,1.344234836101532,58.04000020772219,1.9813472267722636
7,1.205699634552002,58.50000020861626,1.9629034243073253
8,1.2649405002593994,59.48000015318394,2.003299667787721
9,1.1712805151939392,58.58000020682812,1.949054531637136
10,1.1939987182617187,53.16000010818243,1.8802452856585532
11,1.223050770163536,59.780000284314156,2.0284945070595604
12,1.0620929837226867,60.440000116825104,1.9170113658018855
13,1.2005494952201843,61.16000007838011,1.9079672141360737
14,1.0998806178569793,61.20000025629997,1.795724818700619
15,1.103223979473114,60.84000028669834,2.034873987925838
16,1.0835889667272567,61.94000004976988,1.9074713558341623
17,1.0766814768314361,60.34000039845705,1.9686698722638167
18,1.0714536249637603,59.44000017642975,1.9364488086760525
19,1.1338042825460435,57.860000006854534,2.0366093422491702
20,1.0796576380729674,61.960000053048134,1.9066716616355328
21,1.1342056572437287,66.38000032305717,1.8035318682000012
22,1.1112004578113557,63.72000024467707,1.898164131229846
23,1.058415725827217,66.48000019788742,1.8209695844806413
24,0.9660549163818359,64.42000027000904,1.9263397594673863
25,0.9609602928161621,65.54000036418438,1.9725100035892844
26,1.031988200545311,61.12000021338463,1.9492625204869358
27,1.0606680780649185,66.36000014841557,1.8316497432751262
28,1.0962561875581742,65.42000018060207,1.9458824889224824
29,1.0196953058242797,64.41999989002943,2.0079870923423604
30,1.0667535781860351,64.90000012516975,1.9094620398771807
