epoch,train_loss,val_acc,val_ci
1,1.5128239810466766,56.68000017851591,1.7802725384881553
2,1.3600098490715027,57.36000008136034,1.8343879664841423
3,1.3589852571487426,56.14000014215708,1.8444107055119245
4,1.3610937535762786,57.4400000423193,1.8847163701600191
5,1.3801601707935334,56.00000013411045,1.7714805593400669
6,1.3084512233734131,58.45999997854233,1.8496782972518333
7,1.290740829706192,60.20000012218952,1.8852980795002192
8,1.214092642068863,61.560000106692314,1.9521363259019842
9,1.1952855169773102,59.680000096559525,1.9182757538761714
10,1.268698313832283,62.18000018596649,1.7476047381255306
11,1.2299936443567276,60.920000322163105,1.7686100268342482
12,1.218711507320404,60.78000005334616,1.9417510848162105
13,1.2557496190071107,63.26000015437603,1.7845765806299498
14,1.1772082448005676,57.2000000923872,1.8953062283674011
15,1.2919508665800095,61.280000135302544,1.771271302192136
16,1.1561318218708039,59.02000031620264,1.848692803069618
17,1.203897440433502,60.920000195503235,2.0379984248536576
18,1.127213144302368,62.7200001552701,1.8597390394767466
19,1.144756591320038,62.50000027567148,1.9558096117875663
20,1.125989869236946,64.56000021100044,1.8789717178900682
21,1.2341873973608017,64.58000012487173,1.8726796758154922
22,1.130665197968483,65.68000036478043,1.9319135768669016
23,1.1322523415088654,67.52000019699335,1.9416417139464301
24,1.0813904732465744,61.98000032454729,1.8432548283147832
25,1.0283146232366562,65.18000011146069,1.9073255938972846
26,1.0793211191892624,66.10000012814999,1.7870498575788882
27,1.0747279673814774,67.9000000283122,1.826793031164363
28,1.0450016170740128,65.9600002169609,1.7210622185039197
29,0.9604149758815765,65.8200001642108,1.781735795626846
30,1.0579228937625884,68.30000016093254,1.9617228841991015
