epoch,train_loss,val_acc,val_ci
1,1.4635950326919556,53.84000012278557,2.241619775047862
2,1.4099780440330505,58.04000025242567,2.054812502522937
3,1.3048452615737915,56.220000110566616,2.0459302507086705
4,1.3050894796848298,61.040000192821026,2.1040157370858066
5,1.2976020276546478,59.399999998509884,1.8934719423724304
6,1.303628498315811,55.12000024318695,1.929353838102964
7,1.2417482316493988,59.72000026702881,2.0126828068835696
8,1.232039850950241,62.34000027179718,1.8207299784547957
9,1.1982904434204102,61.240000218153,1.8833638592762922
10,1.0502874940633773,56.90000046789646,1.8694111133356603
11,1.0975816577672959,61.80000024288893,1.7920659979050422
12,1.1108041167259217,60.80000001192093,1.974327529628165
13,1.1649225801229477,60.680000118911266,1.8790292431706217
14,1.2089367628097534,60.51999997720122,1.8560399741439166
15,1.1178102761507034,61.360000129789114,2.075340891027241
16,1.1239998638629913,61.85999994724989,1.9585240383302622
17,1.1362781941890716,60.719999961555004,1.9040536454969765
18,1.0081091344356536,65.98000025749207,1.6317083189419357
19,1.0878502786159516,59.840000070631504,1.8050233511995004
20,1.1602272480726241,62.24000012129545,1.9989238330763555
21,1.0901730716228486,61.7399999499321,2.0836123606057106
22,1.1100983679294587,64.12000020593405,1.9082261838099575
23,1.1422158151865005,65.58000019192696,1.830559613500088
24,1.0673537105321884,60.98000016063452,1.9926230400479708
25,1.0717622131109237,65.18000023066998,1.7235796072220935
26,1.0302809119224547,63.72000029683113,1.8678180579057868
27,0.9697699993848801,66.30000019073486,1.8874982444832094
28,1.121930831670761,63.66000013053417,1.75464252120675
29,1.0399850845336913,65.82000040262938,1.942625764198955
30,1.0513703316450118,67.67999996989965,2.0248081713245227
