epoch,train_loss,val_acc,val_ci
1,1.4673771858215332,51.920000068843365,1.938776209978969
2,1.321658581495285,56.06000003963709,1.9207839475541513
3,1.293328011035919,57.180000104010105,1.7458364425587818
4,1.3267358660697937,56.82000005245209,1.8939184535774976
5,1.2885765254497528,60.33999992534518,2.004430664257219
6,1.2314639925956725,59.880000092089176,1.991392283992785
7,1.1767526626586915,60.48000030219555,1.8226649900381622
8,1.2457789063453675,61.06000014394522,2.0446315156099706
9,1.2341871917247773,64.18000001460314,2.081179809429498
10,1.216705772280693,62.90000022947788,1.848224928685878
11,1.1664776861667634,63.32000011950731,1.8798509665988485
12,1.1178706198930741,64.3800002746284,1.831993283310822
13,1.134393349289894,60.240000024437904,1.8099790104137137
14,1.1152036786079407,63.12000033259392,1.8095693487133873
15,1.045290458202362,64.86000011861324,1.7316963535124632
16,1.0922972351312636,66.40000019967556,1.812843600250822
17,1.0884075254201888,63.39999992400408,1.726223113443847
18,1.0498608857393266,66.38000023365021,1.8450134515734795
19,1.1007564038038253,66.60000030696392,1.6891442910191519
20,1.0693085312843322,62.92000015079975,1.8613576297498615
21,1.0123511731624604,62.860000133514404,1.9510185817026973
22,0.9944960355758667,65.16000005602837,1.8454256305127614
23,1.1124032467603684,65.11999999731779,1.86421788443543
24,1.0335120677947998,65.31999991834164,1.8500393318970827
25,1.0572342723608017,63.0600001513958,1.708442088007299
26,1.0481089681386948,66.20000000298023,1.9177845649327463
27,1.0314958542585373,65.58000026643276,1.8531983509863568
28,1.0211089074611663,60.920000083744526,1.9943370676898406
29,0.9982324421405793,68.20000004768372,1.8696692298776363
30,1.050538757443428,66.08000020682812,1.6297787649782571
