epoch,train_loss,val_acc,val_ci
1,1.5008362472057342,52.31999992951751,1.8602372057139296
2,1.4418115377426148,57.679999992251396,1.8418823413600842
3,1.3665776193141936,56.22000018507242,1.74884150337406
4,1.3306447565555573,56.24000024795532,1.8769981028325575
5,1.3036869287490844,56.88000003993511,1.896251180839162
6,1.3179565966129303,59.500000067055225,1.8706498495184454
7,1.267170935869217,60.560000121593475,1.832366287760164
8,1.2650619864463806,58.12000002339482,1.9275519824092024
9,1.2677236676216126,61.60000019520521,1.9364169376109233
10,1.2588494569063187,58.64000012725592,1.7900741690231097
11,1.3012556463479996,58.200000047683716,1.9322253507680307
12,1.2076970994472505,59.22000025212765,1.7963245522737035
13,1.1284337550401689,59.24000012874603,1.822520926761194
14,1.124435979127884,62.239999912679195,1.930538124631983
15,1.2585227966308594,61.8400002270937,1.7938661840626544
16,1.249999576807022,59.76000015437603,1.8827487645241718
17,1.1536828219890594,60.12000020593405,1.8837902286829125
18,1.2017729550600051,63.30000019073486,1.8469710935754344
19,1.1165201663970947,65.64000030606985,1.8155591608540598
20,1.1473793268203736,60.34000013768673,1.8630722690472616
21,1.1432290524244308,62.24000006914139,1.9039563138716242
22,1.1432047009468078,65.32000005990267,2.0223278344464473
23,1.1510634779930116,65.6400002464652,1.794167457937047
24,1.1316147297620773,62.80000002682209,1.770608499449853
25,1.062937867641449,61.479999989271164,1.8668256056895163
26,1.1090936601161956,61.88000025600195,1.90660689193233
27,1.1667712330818176,62.180000223219395,1.8564455865050307
28,1.0814861565828324,66.86000019311905,1.798627162443799
29,1.116406261920929,66.62000022828579,1.7518413366832626
30,1.0345645368099212,64.36000004410744,1.8215037877660583
