epoch,train_loss,val_acc,val_ci
1,1.4369203746318817,52.27999993413687,1.800457296983528
2,1.3433829545974731,55.06000009924173,1.9340048924167235
3,1.3477205812931061,57.480000112205744,1.9310740758808607
4,1.3322124361991883,57.64000006020069,1.8609261565740938
5,1.197679516673088,58.20000007748604,1.688229812167485
6,1.2392894446849823,59.82000007852912,2.037685816173779
7,1.1982161372900009,62.32000024616718,1.6206563776857406
8,1.2330554842948913,63.26000029221177,1.9396661531597277
9,1.2200858384370803,61.400000259280205,1.9145607511683755
10,1.1213609874248505,62.220000341534615,1.7781784927351079
11,1.1727339625358582,62.20000036805868,1.8505735275229638
12,1.1624945998191833,58.28000017255545,1.9143671332340861
13,1.154304137825966,63.78000010550022,1.8358669928697204
14,1.1229075074195862,66.92000035196543,1.66979691390502
15,1.1180827140808105,65.28000016510487,1.7000894131796285
16,1.0949177414178848,61.60000009089708,1.7460155772592891
17,1.1012233763933181,67.50000037252903,1.8838127377010923
18,1.118363493680954,64.62000011652708,1.816330913452868
19,1.1656893491744995,67.00000017881393,1.950521792497895
20,1.0658661514520644,66.0800001770258,1.8838311805054497
21,1.0297133892774581,65.62000040709972,1.8273509521772437
22,1.0765785157680512,65.60000045597553,1.7504324631810635
23,1.0774096310138703,68.12000016868114,1.822961488913473
24,1.049761453270912,66.58000028133392,1.8854188530311309
25,1.0560818314552307,66.200000397861,1.8472323839124918
26,1.0179707646369933,66.76000013947487,1.8199770199801373
27,1.0464983850717544,69.5600002259016,1.8572710083777477
28,1.0368803143501282,63.70000036805868,1.8944402610463527
29,1.0677123248577118,67.50000022351742,1.900950703820309
30,1.0292342275381088,67.00000035762787,1.736925668834916
