epoch,train_loss,val_acc,val_ci
1,1.3780177712440491,55.899999871850014,2.0975446838617335
2,1.2306927978992461,55.51999994367361,1.9119858438326771
3,1.1699056386947633,56.66000031679869,1.932247353972173
4,1.1399825423955918,58.58000026643276,1.8161609064563842
5,1.147956508398056,62.28000012785196,1.8107211375984156
6,1.0724747955799103,58.90000017732382,2.1358491976180165
7,1.0169663459062577,57.22000005841255,1.8534483215914885
8,1.0692152291536332,61.84000038355589,1.94186445160969
9,1.0635830730199813,58.58000019937754,1.9219253318543197
10,0.9993187218904496,62.300000227987766,1.8594711966227437
11,0.969311586022377,64.10000020265579,1.8469711090878156
12,0.896795529127121,64.02000007778406,1.857859236477514
13,0.9850954443216324,60.18000014871359,1.8028467077446781
14,0.9919166445732117,64.0600001513958,2.0393373780399084
15,0.9166609972715378,59.540000312030315,1.998566461690545
16,0.9727724522352219,63.32000006735325,1.9665761580324468
17,1.013444286584854,66.2200002297759,1.860517377026086
18,0.9625208467245102,62.84000014513731,1.847934520091715
19,0.9073684543371201,63.600000128149986,1.7273410551469448
20,0.9232900828123093,64.280000269413,1.7987409234553964
21,0.9437634974718094,65.84000015258789,1.7869656039805224
22,0.8933238357305526,65.58000011742115,1.869791043045816
23,0.9227637827396393,64.72000007331371,1.9966975041422563
24,0.8816257268190384,64.22000013291836,1.898723392976135
25,0.8921180725097656,64.10000043734908,1.8063896474703582
26,0.8806782305240631,64.60000020265579,2.0778025440378096
27,0.8058384954929352,63.920000188052654,2.034395758788175
28,0.8821813881397247,66.00000011920929,1.7749642600658853
29,0.9636363178491593,59.91999998688698,2.0705132046849455
30,0.9343128472566604,65.65999997407198,1.824119625126639
