epoch,train_loss,val_acc,val_ci
1,1.3151421189308166,57.56000003963709,1.5970714308961629
2,1.2056089520454407,62.600000366568565,1.4972111669469836
3,1.1286111354827881,64.14000041782856,1.6396205718272305
4,1.1356588184833527,65.18000025302172,1.596111410037186
5,1.0750272184610368,68.7400002926588,1.363690215466627
6,1.0535906225442886,69.04000014066696,1.662873705835393
7,1.0596556454896926,69.92000027000904,1.4661609934263051
8,1.0637413889169693,68.68000037968159,1.534257850873274
9,1.0138321280479432,70.98000000417233,1.7255497339409518
10,0.9793947666883469,74.1400001347065,1.6010190720176682
11,0.98319411277771,72.58000010251999,1.6301932240260628
12,0.9467438697814942,72.32000003755093,1.6777780226108727
13,0.9210122346878051,75.55999994277954,1.5519522343855219
14,0.9326404362916947,77.00000035762787,1.4035075145096876
15,0.924894830584526,76.67999993264675,1.4235667499724127
16,0.884746327996254,77.04000005126,1.3974313614713376
17,0.8784285485744476,79.37999987602234,1.286801013438137
18,0.8798367142677307,78.00000011920929,1.424531950920329
19,0.8946037024259568,77.90000009536743,1.373687359991051
20,0.9033101260662079,77.46000000834465,1.405077373016815
21,0.8642712950706481,76.30000022053719,1.5360962340093745
22,0.8623333424329758,77.0800002515316,1.5146041405085264
23,0.911237758398056,75.08000007271767,1.385745342821133
24,0.8828320235013962,74.80000022053719,1.5179550839620832
25,0.8785390943288803,76.22000007331371,1.4621923940715758
26,0.8461423516273499,76.40000033378601,1.275835857106905
27,0.9001654773950577,77.79999992251396,1.4826998811788434
28,0.8593619376420975,77.20000025629997,1.4428442764895288
29,0.8619325011968613,76.15999999642372,1.5589519516260113
30,0.8609780967235565,76.25999990105629,1.6682863327183475
