epoch,train_loss,val_acc,val_ci
1,1.1850166022777557,63.30000005662441,1.8594711740752488
2,1.0219050914049148,65.94000025093555,1.5817068951890603
3,0.9404183089733124,69.90000030398369,1.5381057170652441
4,0.9327400922775269,66.08000029623508,1.5590708735962064
5,0.9505375683307647,71.56000019609928,1.5638479423169986
6,0.8913281470537185,71.70000031590462,1.6173916466603084
7,0.9148441672325134,71.24000033736229,1.3909513104575977
8,0.8864887237548829,72.34000019729137,1.4785563628798346
9,0.8597266376018524,74.63999997079372,1.5585555846489094
10,0.8783919006586075,70.42000035941601,1.542076717553966
11,0.9160357803106308,75.50000022351742,1.5461173512865456
12,0.856591546535492,75.81999991834164,1.646125557207187
13,0.8434211254119873,78.8399997651577,1.5021952152660798
14,0.813543114066124,75.08000011742115,1.391306510984171
15,0.8114707887172699,73.52000020444393,1.5215727424361738
16,0.8296951591968537,79.88000001013279,1.465054551326883
17,0.7979999631643295,72.68000032007694,1.5720427999994997
18,0.8161812216043473,78.61999985575676,1.304087189912192
19,0.7991895049810409,80.58000013232231,1.3742044214245952
20,0.8007329255342484,76.20000019669533,1.4847815784891334
21,0.8257236927747726,79.65999981760979,1.5044423961843358
22,0.7916583806276322,78.97999987006187,1.4353294918430208
23,0.7883219510316849,80.31999994814396,1.376408126834692
24,0.7499700218439103,78.98000006377697,1.4693569509517719
25,0.7846610367298126,76.97999997437,1.5929151062217062
26,0.7643440544605256,76.70000007748604,1.6264373976301127
27,0.730821430683136,76.19999994337559,1.6124307411146959
28,0.8057793945074081,77.62000000476837,1.5502670563478542
29,0.7469743758440017,80.64000014960766,1.6159611181308287
30,0.7776138722896576,80.85999996960163,1.454440495329841
