epoch,train_loss,val_acc,val_ci
1,1.3628325819969178,51.50000010430813,1.9522530519582049
2,1.2842589139938354,55.24000008404255,1.8956239936794632
3,1.3212863683700562,55.28000017255545,1.9040536638921806
4,1.265948733687401,55.82000008225441,1.5868928112525449
5,1.2633425772190094,56.88000030070543,1.8467390882577974
6,1.1394210010766983,58.6200000718236,1.6944821584035918
7,1.1090762436389923,56.28000023216009,2.049182956899715
8,1.1193313956260682,59.26000003889203,1.8798242695598066
9,1.021217629313469,57.840000070631504,1.8338827534432032
10,1.0484314203262328,59.46000009402633,1.906418547695936
11,1.0771115362644195,60.44000004976988,1.9000182420799705
12,1.091033935546875,62.920000083744526,1.935387855344171
13,1.0854936063289642,59.52000007778406,1.9272715419908064
14,1.1097506254911422,61.38000024855137,1.8966074717415926
15,1.0753523319959641,61.98000020906329,1.9203979544000205
16,1.0942062348127366,64.22000020742416,1.8840258706693709
17,0.9925758063793182,61.22000016272068,1.819813686583776
18,0.9619737923145294,63.98000019788742,1.8226120624728595
19,1.0015080362558364,64.79999992996454,1.8936758396888558
20,0.9844402521848679,60.00000021606684,1.7282348910819674
21,1.0521711170673371,66.94000019878149,1.8436569368846114
22,0.9811796844005585,66.26000019907951,1.871178152034915
23,0.9703871071338653,66.88000023365021,1.6995442618097736
24,0.9723266154527664,67.44000012427568,1.899408512530447
25,0.8875264257192612,69.30000007152557,1.8110856828847086
26,0.9326186567544937,67.44000034034252,1.7767383242650236
27,0.8948681682348252,67.70000003278255,1.887907306078926
28,0.899651512503624,66.72000014781952,1.8032428590136236
29,0.8840134143829346,70.14000016450882,1.7835377324176191
30,0.8753445535898209,67.92000029981136,1.7688282999766132
